text,jurisdiction,source,last_reform_date,title,Id
1.00129.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LSPM.pdf,19/1/2023,Ley del Servicio Postal Mexicano,1.00129
1.00130.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/260.pdf,9/1/2006,Ley del Servicio Profesional de Carrera en la Administración Pública Federal,1.00130
1.00131.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LSNIEG.pdf,1/12/2023,Ley del Sistema Nacional de Información Estadística y Geográfica,1.00131
1.00132.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LSPREM.pdf,11/5/2022,Ley del Sistema Público de Radiofusión del Estado Mexicano,1.00132
1.00133.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFCDO.pdf,25/11/2022,Ley Federal contra la Delincuencia Organizada,1.00133
1.00134.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFAFE.pdf,7/6/2024,Ley Federal de Armas de Fuergo y Explosivos,1.00134
1.00135.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFAR.pdf,2/9/2024,Ley Federal de Austeridad Republicana,1.00135
1.00136.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/103_220321.pdf,22/3/2021,Ley Federal de Cinematografía,1.00136
1.00137.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFCE_200521.pdf,20/5/2021,Ley Federal de Competencia Económica,1.00137
1.00138.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFCE_200521.pdf,19/5/2021,Ley Federal de Consulta Popular,1.00138
1.00139.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/105.pdf,9/4/2012,Ley Federal de Correduría Pública,1.00139
1.00140.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFDEAPD.pdf,1/4/2024,Ley Federal de Declaración Especial de Ausencia para Personas Desaparecidas,1.00140
1.00141.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFDefP.pdf,1/4/2024,Ley Federal de Defensoría Pública,1.00141
1.00142.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFD.pdf,23/4/2024,Ley Federal de Derechos,1.00142
1.00143.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/136_300118.pdf,30/1/2018,Ley Federal de Deuda Pública,1.00143
1.00144.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFFAOSC.pdf,1/4/2024,Ley Federal de Fomento a las Actividades Realizadas por Organizaciones de la Sociedad Civil,1.00144
1.00145.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/109.pdf,31/12/1947,Ley Federal de Juegos y Sorteos,1.00145
1.00146.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFEP.pdf,8/5/2023,Ley Federal de las Entidades Paraestatales,1.00146
1.00147.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFDC.pdf,23/6/2005,Ley Federal de los Derechos del Contribuyente,1.00147
1.00148.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFTSE.pdf,18/2/2022,"Ley Federal de los Trabajadores al Servicio del Estado, Reglamentaria del Apartado B) del Artículo 123 Constitucional",1.00148
1.00149.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFPRH.pdf,30/4/2024,Ley Federal de Presupuesto y Responsabilidad Hacendaria,1.00149
1.00150.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/112_180518.pdf,18/5/2018,Ley Federal de Procedimiento Administrativo,1.00150
1.00151.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFPCA.pdf,21/5/2024,Ley Federal de Procedimiento Contencioso Administrativo,1.00151
1.00152.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFPCCS_110518.pdf,11/5/2018,"Ley Federal de Producción, Certificación y Comercio de Semillas",1.00152
1.00153.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFPPI.pdf,1/7/2020,Ley Federal de Protección a la Propiedad Industrial,1.00153
