Id,file,jurisdiction,last_reform_date,source,text,title
19.00084,19.00084.txt,MX-CMX,2021-05-27,https://www.congresocdmx.gob.mx/archivo-0cc1c5b7963061d18b6b69f1c6678ab3b1bd09e3.pdf,19.00084.txt,LEY PARA LA PROMOCIÓN DE LA CONVIVENCIA LIBRE DE VIOLENCIA EN EL ENTORNO ESCOLAR DE LA CIUDAD DE MÉXICO
19.00085,19.00085.txt,MX-CMX,2021-04-23,https://www.congresocdmx.gob.mx/archivo-580405570ffb8d71bb8624dd38efb21ee0ac0e49.pdf,19.00085.txt,LEY DE SOCIEDADES MUTUALISTAS DE LA CIUDAD DE MÉXICO
19.00086,19.00086.txt,MX-CMX,2021-04-09,https://www.congresocdmx.gob.mx/archivo-5e3a8d47e66c14ccaadfb897f3ad958de193a1df.pdf,19.00086.txt,LEY DE BÚSQUEDA DE PERSONAS DE LA CIUDAD DE MÉXICO
19.00087,19.00087.txt,MX-CMX,2021-03-26,https://www.congresocdmx.gob.mx/archivo-be7b33b8e3f825e0b580abebffbc4cad80c65e5f.pdf,19.00087.txt,LEY DE AUDITORÍA Y CONTROL INTERNO DE LA ADMINISTRACIÓN PÚBLICA DE LA CIUDAD DE MÉXICO
19.00088,19.00088.txt,MX-CMX,2021-03-02,https://www.congresocdmx.gob.mx/archivo-611a64ec531424b1a2f871baf642ab21ae03262f.pdf,19.00088.txt,LEY ORGÁNICA DE LA COMISIÓN DE DERECHOS HUMANOS DE LA CIUDAD DE MÉXICO
19.00089,19.00089.txt,MX-CMX,2021-03-27,https://www.congresocdmx.gob.mx/archivo-3e30f80b8de43c3e27eb691eae4798c5e3a12888.pdf,19.00089.txt,"LEY PARA EL DESARROLLO DE LA COMPETITIVIDAD DE LA MICRO, PEQUEÑA Y MEDIANA EMPRESA DEL DISTRITO FEDERAL"
19.00090,19.00090.txt,MX-CMX,2021-03-02,https://www.congresocdmx.gob.mx/archivo-0ea260404b62f238091c18bcf0b984d0377f1f21.pdf,19.00090.txt,LEY PARA LA CELEBRACIÓN DE ESPECTÁCULOS PÚBLICOS EN LA CIUDAD DE MÉXICO
19.00091,19.00091.txt,MX-CMX,2021-02-26,https://www.congresocdmx.gob.mx/archivo-a1a1cb5a04a82509fd2002e40ba548e49425922f.pdf,19.00091.txt,"LEY DE TRANSPARENCIA, ACCESO A LA INFORMACIÓN PÚBLICA Y RENDICIÓN DE CUENTAS DE LA CIUDAD DE MÉXICO"
19.00092,19.00092.txt,MX-CMX,2021-02-17,https://www.congresocdmx.gob.mx/archivo-5bfbb6efaec3da2b330007b06baa311bd12f6cdc.pdf,19.00092.txt,LEY DEL SERVICIO PÚBLICO DE CARRERA DE LA ADMINISTRACIÓN PÚBLICA DE LA CIUDAD DE MÉXICO
19.00093,19.00093.txt,MX-CMX,2021-02-16,https://www.congresocdmx.gob.mx/archivo-8558e2a01516a568460756d7d8837b82983a011e.pdf,19.00093.txt,"LEY PARA LA PROTECCIÓN, ATENCIÓN Y ASISTENCIA A LAS VÍCTIMAS DE LOS DELITOS EN MATERIA DE TRATA DE PERSONAS DE LA CIUDAD DE MÉXICO"
19.00094,19.00094.txt,MX-CMX,2014-12-18,https://www.congresocdmx.gob.mx/archivo-bb6cc89132e40353c834dafea993ef3647d80ddc.pdf,19.00094.txt,LEY PARA PREVENIR LA VIOLENCIA EN LOS ESPECTÁCULOS DEPORTIVOS EN EL DISTRITO FEDERAL
19.00095,19.00095.txt,MX-CMX,2021-02-11,https://www.congresocdmx.gob.mx/archivo-a8b6a4657686ea6f01e7a024377b814e0664d634.pdf,19.00095.txt,LEY DE PROTECCIÓN DE DATOS PERSONALES EN POSESIÓN DE SUJETOS OBLIGADOS DE LA CIUDAD DE MÉXICO
19.00096,19.00096.txt,MX-CMX,2021-01-14,https://www.congresocdmx.gob.mx/archivo-248a6646e730eaa2e3e4c8257093b6a06beee5d5.pdf,19.00096.txt,LEY ORGÁNICA DE LA PROCURADURÍA AMBIENTAL Y DEL ORDENAMIENTO TERRITORIAL DE LA CIUDAD DE MÉXICO
19.00097,19.00097.txt,MX-CMX,2021-01-14,https://www.congresocdmx.gob.mx/archivo-283d23f4673dd0e5d19cbd6707bb6e1e56c4042e.pdf,19.00097.txt,"LEY PARA LA ATENCIÓN, VISIBILIZACIÓN E INCLUSIÓN SOCIAL DE LAS PERSONAS CON LA CONDICIÓN DEL ESPECTRO AUTISTA DE LA CIUDAD DE MÉXICO"
19.00098,19.00098.txt,MX-CMX,2020-12-16,https://www.congresocdmx.gob.mx/archivo-0dc471b7d304b40a3ff38dbbfc04d5b4f6df7d6a.pdf,19.00098.txt,LEY QUE REGULA EL USO DE LA TECNOLOGÍA PARA LA SEGURIDAD PÚBLICA DEL DISTRITO FEDERAL
19.00099,19.00099.txt,MX-CMX,2020-12-16,https://www.congresocdmx.gob.mx/archivo-43db5328df193436d4ab95bd113d05351c13783a.pdf,19.00099.txt,LEY DE COORDINACIÓN METROPOLITANA DE LC AIUDAD DE MÉXICOM
